titulo,texto,categoria
A SysDig é uma empresa norte-americana líder de mercado em s,"A SysDig é uma empresa norte-americana líder de mercado em software de segurança da informação voltado para ambientes na nuvem, conteinerizados, e em Kubernetes.",DevOps
Everblock é uma solução tecnológica brasileira voltada para ,"Everblock é uma solução tecnológica brasileira voltada para o armazenamento seguro e descentralizado de informações, baseada em blockchain e IPFS.",Blockchain
Gcov é uma ferramenta de análise de cobertura de código font,"Gcov é uma ferramenta de análise de cobertura de código fonte e de criação de perfil por instruções passo-a-passo. Gcov gera contagens exatas do número de vezes que cada instrução em um programa é executada e anota o código-fonte para adicionar instrumentação. Gcov vem como um utilitário padrão com o pacote GNU Compiler Collection (GCC).
O utilitário gcov fornece informações sobre a frequência com que um programa executa segmentos de código. Ele produz uma cópia do arquivo fonte, anotado com as frequências de execução. O utilitário gcov não produz quaisquer dados baseados em tempo, e só funciona em código compilado com o pacote GCC. O manual afirma que ele não é compatível com qualquer outro perfil ou mecanismo de cobertura de testes, mas ele funciona também com arquivos gerados pelo llvm.",QA
A ciência da informação é um campo interdisciplinar principa,"A ciência da informação é um campo interdisciplinar principalmente preocupado com a análise, coleta, classificação, manipulação, armazenamento, recuperação e disseminação da",Dados
Smartphone é um dispositivo móvel que combina a funcionalida,"Smartphone é um dispositivo móvel que combina a funcionalidade de um telefone celular tradicional com recursos avançados de computação. Normalmente, ele tem uma interface de tela sensível ao toque, permitindo que os usuários acessem uma ampla variedade de aplicativos e serviços, como navegação na web, e-mail e mídia social, bem como reprodução e streaming de multimídia. Os smartphones têm câmeras integradas, navegação GPS e suporte para vários métodos de comunicação, incluindo chamadas de voz, mensagens de texto e aplicativos de mensagens baseados na Internet.
Os smartphones se distinguem dos telefones com recursos mais antigos por seus recursos de hardware mais avançados e sistemas operacionais móveis abrangentes, acesso à Internet, aplicativos comerciais, pagamentos móveis e funcionalidade multimídia, incluindo música, vídeo, jogos, rádio e televisão.
Os smartphones substituíram em grande parte os dispositivos de assistente digital pessoal (PDA), os PCs portáteis/do tamanho da palma da mão, os leitores de mídia portáteis (PMP), as câmeras point-and-shoot, as filmadoras e, em menor grau, os consoles de videogame portáteis, os dispositivos de leitura eletrônica, as calculadoras de bolso e as unidades de rastreamento GPS.
Desde o início da década de 2010, o hardware aprimorado e a comunicação sem fio mais rápida (devido a padrões como LTE e, posteriormente, 5G NR) impulsionaram o crescimento da indústria de smartphones. Em 2014, mais de um bilhão de smartphones foram vendidos globalmente a cada ano. Só em 2019, foram enviadas 1,54 bilhões de unidades de smartphones em todo o mundo. 75,05 por cento da população mundial era usuária de smartphones em 2020.",Mobile
As finanças descentralizadas (também conhecidas como DeFi) s,"As finanças descentralizadas (também conhecidas como DeFi) são uma forma experimental de finanças que não depende de intermediários financeiros centrais, como corretoras, exchanges ou bancos e, em vez disso, utiliza contratos inteligentes em blockchains, sendo a mais comum a do Ethereum. Plataformas DeFi permitem que as pessoas ofereçam ou recebam fundos de empréstimos umas das outras, especulem sobre os movimentos de preços em uma gama de ativos usando derivativos, negociem criptomoedas, assegurem-se contra riscos e ganhem juros em uma conta poupança. Alguns aplicativos DeFi promovem altas taxas de juros, com alguns provedores oferecendo taxas de três dígitos, porém sujeitos a alto risco. Em outubro de 2020, mais de 11 bilhões de dólares foram depositados em vários protocolos de finanças descentralizadas, o que representava um crescimento de mais de dez vezes durante o ano de 2020. Em janeiro de 2021, aproximadamente 20,5 bilhões de dólares já haviam sido investidos em DeFi.",Blockchain
"Edge computing (em português, computação de borda) é um mode","Edge computing (em português, computação de borda) é um modelo de computação distribuída que aproxima a computação e o armazenamento de dados das fontes de dados. De forma mais ampla, refere-se a qualquer design que empurre a computação fisicamente para mais perto de um usuário, a fim de reduzir a latência em comparação a quando uma aplicação é executada em um data center centralizado.
O termo começou a ser usado na década de 1990 para descrever redes de entrega de conteúdo (CDNs) — estas eram usadas para entregar conteúdo de sites e vídeos a partir de servidores localizados próximos aos usuários. No início dos anos 2000, esses sistemas expandiram seu escopo para hospedar outras aplicações, levando aos primeiros serviços de computação de borda. Esses serviços podiam realizar tarefas como localizar revendedores, gerenciar carrinhos de compras, coletar dados em tempo real e inserir anúncios.
A Internet das coisas (IoT), onde dispositivos estão conectados à Internet, é frequentemente associada à computação de borda. Este tema continua relevante e se mantem como base para estudos avancados.",DevOps
A revolução tecnológica do século XXI possibilitou variadas ,"A revolução tecnológica do século XXI possibilitou variadas mudanças no mundo, como por exemplo, a constante utilização do termo Blockchain para indicar o servidor central de chaves criptografadas, possibilitando o surgimento de moedas virtuais como por exemplo o Bitcoin criado em 2008 por Satoshi Nakamoto, com seu valor comparado com o poder de computação das transações por um minerador (computador), beneficiando não apenas no mundo das moedas virtuais, mas também nas indústrias, governos e comunidades. Os principais sistemas blockchain corporativos, dependem diretamente das chaves dos participantes. A conexão é estabelecida com o objetivo de compartilhar dados da",Blockchain
O termo Qualidade possui diferentes definições na literatura,"O termo Qualidade possui diferentes definições na literatura. O glossário do IEEE define qualidade como “Grau de conformidade de um sistema, componente ou processo com os respectivos requisitos”, ou, alternativamente, como “Grau de conformidade de um sistema, componente ou processo com as necessidades e expectativas de clientes ou usuários”.
Ambas as definições refletem aspectos importantes da qualidade; diversos autores apresentam outras definições, que geralmente giram em torno dos temas de conformidade com os requisitos e atendimento das expectativas. Naturalmente, pode haver diferenças entre as aplicações dessas definições se os requisitos explícitos não refletirem corretamente as necessidades reais. Como salienta, a qualidade é definida por uma coleção de atributos; funcionalidade, confiabilidade, satisfação do usuário e desempenho são aspectos importantes, mas parciais.
A norma NBR ISO 9000:2005 define qualidade como sendo o grau no qual um conjunto de características inerentes satisfaz aos requisitos. Ou seja, pode-se afirmar que se algum produto ou serviço atende aos requisitos especificados, este mesmo produto ou serviço possui a qualidade desejada.
Outra visão diferente é no contexto de desenvolvimento de software: qualidade pode ser entendida como um conjunto de características a serem satisfeitas em um determinado grau, de modo que o produto de software atenda às necessidades explícitas e implícitas de seus usuários . Este tema continua relevante e se mantem como base para estudos avancados.",QA
Engenharia de software é uma área interdisciplinar de conhec,"Engenharia de software é uma área interdisciplinar de conhecimento, que agrega ciências exatas e humanas, por exemplo, engenharia e administração. A área rege o processo produtivo de sistemas baseados em rotinas computacionais, chamado processo de software, que por sua vez inclui especificação, desenvolvimento, manutenção e criação de software. Tais atividades podem ser realizadas com a aplicação de tecnologias e práticas de gerência de projetos e outras disciplinas, visando organização, produtividade e qualidade. Atualmente, essas tecnologias e práticas englobam linguagens de programação, banco de dados, ferramentas, plataformas, bibliotecas, padrões de projeto de software, processo de software e qualidade de software.
Os fundamentos científicos para a engenharia de software envolvem o uso de modelos abstratos e precisos que permitem ao engenheiro especificar, projetar, implementar e manter sistemas de software, avaliando e garantindo suas qualidades. A área que estuda e avalia os processos de engenharia de software, propondo a evolução dos processos, ferramentas e métodos de suporte a engenharia de software é a Engenharia de Software Experimental. Compreender bem este assunto e essencial para quem atua ou estuda nesta area.",QA
Processamento de língua natural (PLN) é uma subárea da ciênc,"Processamento de língua natural (PLN) é uma subárea da ciência da computação, inteligência artificial e da linguística que estuda os problemas da geração e compreensão automática de línguas humanas naturais. Sistemas de geração de língua natural convertem informação de bancos de dados de computadores em linguagem compreensível ao ser humano e sistemas de compreensão de língua natural convertem ocorrências de linguagem humana em representações mais formais, mais facilmente manipuláveis por programas de computador. Alguns desafios do PLN são compreensão de língua natural, fazer com que computadores extraiam sentido de linguagem humana ou natural e geração de língua natural. Este tema continua relevante e se mantem como base para estudos avancados.",Dados
"A Dynatrace, Inc","A Dynatrace, Inc. é uma empresa americana global de tecnologia que fornece uma plataforma de observabilidade de software baseada em inteligência artificial (IA) e automação. As tecnologias da Dynatrace são usadas para monitorar, analisar e otimizar o desempenho de aplicativos, a infraestrutura de TI, a experiência do usuário, e para auxiliar no desenvolvimento de software e práticas de segurança, sendo voltado para empresas e agências governamentais. A plataforma de observabilidade da Dynatrace usa uma forma proprietária de AI chamada",DevOps
"bc, de basic calculator (calculadora básica), é ""uma linguag","bc, de basic calculator (calculadora básica), é ""uma linguagem de calculadora de precisão arbitrária"" com uma sintaxe semelhante à linguagem de programação C. bc é tipicamente usada tanto como uma linguagem matemática de script como um shell matemático interativo.
bc é muitas vezes referenciado como calculadora banco.
Uma utilização interativa típica é digitar o comando bc em um prompt de comando do Unix e inserir uma expressão matemática, como: (1 + 3) * 2, em que 8 será a saída. Uma vez que bc pode trabalhar com precisão arbitrária, ele efetivamente omite os dígitos zero após o ponto decimal - portanto, a expressão 2/3 produz 0. Isso pode surpreender novos usuários da bc que desconhecem este fato. A opção ""-l"" para o bc define a escala padrão (dígitos depois do ponto decimal) para 20 e adiciona várias funções matemáticas adicionais para o idioma.
bc apareceu pela primeira vez na versão 6 Unix em 1975, e foi escrito por Robert Morris e Lorinda_Cherry(en) do Bell Labs. Bc foi precedida por dc, uma calculadora de precisão arbitrária anteriormente escrita pelos mesmos autores. dc poderia fazer cálculos de precisão arbitrária, mas sua sintaxe reversa notação polonês era inconveniente para os usuários e, portanto, Bc foi escrito como um front-end para Dc. Bc foi um compilador muito simples (um único arquivo fonte yacc com algumas centenas de linhas) que converteu o novo C-like, sintaxe bc em notação polonês inversa da DC, e os resultados canalizada através dc.
Em 1991, POSIX rigorosamente definida e bc padronizado. Duas implementações deste padrão sobrevivem até hoje: O primeiro é a implementação tradicional Unix, um front-end para dc, que sobrevive em Unix e Plano 9 sistemas. O segundo é o software livre GNU bc, lançado pela primeira vez em 1991 por Philip A. Nelson. A implementação GNU tem inúmeras extensões além do padrão POSIX, e não é mais um front-end para a DC (que é um interpretador de bytecode).",Frontend
"Em informática, hacker (AFI: /ʁakɚɹ/ ˈhæk,ər) é um indivíduo","Em informática, hacker (AFI: /ʁakɚɹ/ ˈhæk,ər) é um indivíduo altamente dedicado a conhecer/modificar os aspectos mais internos de dispositivos tecnológicos, programas computacionais e, redes de computadores. Hackers podem ser motivados por uma infinidade de razões — como lucro, protesto, vaidade, curiosidade, patriotismo, espírito competitivo, coleta de informações, recreação ou para avaliar as vulnerabilidades do sistema e auxiliar na defesas contra invasões em potencial. Hackers que usam seu conhecimento para fins ilegais são chamados crackers. Um hacker frequentemente obtém soluções e efeitos extraordinários que extrapolam os limites do funcionamento ""normal"" dos sistemas, como previstos pelos seus criadores; incluindo, por exemplo, contornar as barreiras que deveriam impedir o controle de certos sistemas e conseguir acesso a certos dados confidenciais ou privados.
O termo ""háquer"" é importado da língua inglesa é aportuguesado como ráquer, ou traduzido como decifrador (termo introduzido no Brasil na década de 2000 por empresas de informática.) Os verbos ""hackear"" e ""raquear"" normalmente descrevem modificações/manipulações de sistemas computacionais, desde sistemas operacionais, softwares, bancos de dados e jogos eletrônicos
Muitos hackers compartilham informações e colaboram em projetos comuns, incluindo congressos de ativismo e ciberativismo, muitas vezes esses eventos são ligados com a criação de software livre, constituindo uma comunidade hacker com cultura, ideologia e motivações específicas. Outros trabalham para empresas, agências governamentais ou por conta própria. Hackers foram responsáveis por várias inovações importantes na computação, incluindo a linguagem de programação C e o sistema operacional Unix (Kernighan e Ritchie), o editor de texto emacs (Stallman), o sistema GNU/Linux (Stallman e Torvalds) e o indexador Google (Page e Brin). Hackers também revelaram muitas fragilidades em sistemas de criptografia e segurança, como urnas digitais (Gonggrijp e Haldeman), engenharia reversa, bloqueio de telefones celulares e etc. Compreender bem este assunto e essencial para quem atua ou estuda nesta area.",Ciberseguranca
A computação nativa em nuvem é uma abordagem no desenvolvime,"A computação nativa em nuvem é uma abordagem no desenvolvimento de software que utiliza a computação em nuvem para ""criar e executar aplicações escaláveis em ambientes modernos e dinâmicos, como nuvens públicas, privadas e híbridas "".   Essas tecnologias, como contêineres, microsserviços, computação sem servidor, processadores nativos para nuvem e infraestrutura imutável, implantadas por meio de código declarativo, são elementos comuns nesse estilo de arquitetura.   As tecnologias nativas em nuvem se concentram em minimizar a carga operacional dos usuários.  
Essas técnicas permitem sistemas com baixo acoplamento, que são resilientes, gerenciáveis e observáveis. Combinados com uma alta automação, eles permitem que os engenheiros façam alterações de alto impacto frequentemente e previsivelmente com o mínimo de esforço.
Frequentemente, os aplicativos nativos da nuvem são criados como um conjunto de microsserviços executados em contêineres compatíveis com a Open Container Initiative, como o Containerd, e podem ser orquestrados no Kubernetes e gerenciados e implantados usando fluxos de trabalho DevOps e Git CI  (embora haja uma grande quantidade de código aberto concorrente que oferece suporte ao desenvolvimento nativo para nuvem). A vantagem de usar contêineres é a capacidade de empacotar todo o software necessário para execução em um pacote executável. O contêiner é executado em um ambiente virtualizado, isolando o aplicativo de seu ambiente.",Cloud/Infra
Jogo em nuvem (em inglês cloud gaming) também chamado de jog,"Jogo em nuvem (em inglês cloud gaming) também chamado de jogo sob demanda (em inglês gaming on demand) é um conceito de jogo on-line utilizando computação em nuvem. Existem duas formas de jogo em nuvem, utilizando troca de arquivos ou em vídeo sob demanda.
O jogo em nuvem permite aos jogadores jogar em diversos dispositivos thin client independentemente do hardware que estiverem usando, pois todo o processamento é feito pelo servidor, o cliente apenas recebe as imagens do processamento e envia os botões de comando.",Cloud/Infra
"A crise do software foi um termo utilizado nos anos 1970, qu","A crise do software foi um termo utilizado nos anos 1970, quando a engenharia de software era praticamente inexistente. O termo expressava as dificuldades do desenvolvimento de software frente ao rápido crescimento da demanda por software, da complexidade dos problemas a serem resolvidos e da inexistência de técnicas estabelecidas para o desenvolvimento de sistemas que funcionassem adequadamente ou pudessem ser validados.
A noção da crise do software emergiu no final dos anos 60. Uma das primeiras e mais conhecidas referências ao termo foi feita por Edsger Dijkstra, na apresentação feita em 1972 na Association for Computing Machinery ao ser laureado com o Prêmio Turing, intitulada The Humble Programmer (EWD340) e publicada no periódico Communications of the ACM. O artigo pode ser encontrado em Edsger Dijkstra: The Humble Programmer (PDF, 473Kb).
As causas da crise do software estão ligadas a complexidade do processo de software e a relativa imaturidade da engenharia de software como profissão. A crise se manifesta de várias formas:

Projetos estourando o orçamento;
Projetos estourando o prazo;
Software de baixa qualidade;
Software muitas vezes não satisfaz os requisitos;
Projetos ingerenciáveis e código difícil de manter;
A maior parte dos projetos continuam com estes problemas ainda na atualidade, assim pode se dizer que a crise continua vigente ainda na atualidade.
As soluções para a crise de software:

Análise econômica de sistemas de informação;
O uso de melhores técnicas, métodos e ferramentas;
Interesse do governo em treinamentos e educação[carece de fontes?];
A mudança de paradigma sobre o que é desenvolver software e como deveria ser feito; Este conceito e amplamente utilizado e fundamental para profissionais da area.",QA
A engenharia de cibersegurança é uma disciplina tech que se ,"A engenharia de cibersegurança é uma disciplina tech que se concentra na proteção de sistemas, redes e dados contra ameaças cibernéticas. Essa área envolve a aplicação de princípios de engenharia para o design, implementação, manutenção e avaliação de sistemas seguros, garantindo a integridade, confidencialidade e disponibilidade da informação.
Com o aumento das ameaças digitais e a crescente dependência da tecnologia em todos os aspectos da vida moderna, a engenharia de cibersegurança tornou-se crucial para proteger indivíduos, organizações e nações contra uma variedade de riscos cibernéticos.",Ciberseguranca
"Software (pronúncia em inglês: ['sɔftwɛəɹ], pronúncia em por","Software (pronúncia em inglês: ['sɔftwɛəɹ], pronúncia em português: ['sóof-tu-er']) é uma coleção de programas que dizem a um computador como executar tarefas específicas. Isso contrasta com o hardware, a partir do qual o sistema é construído e que realmente executa o trabalho.
Software é o termo usado para se referir a uma sequência de instruções executadas em um dispositivo informático, como um computador ou máquina semelhante. Ele é um produto da engenharia de software e inclui não apenas o programa em si, mas também quaisquer documentações e especificações.
Um software é geralmente composto por diversas funções, bibliotecas e módulos que, ao final do desenvolvimento, formam um programa executável. Quando executado, esse programa recebe dados de entrada (input), processa as informações por meio de algoritmos ou sequências de instruções lógicas e gera uma saída (output) como resultado deste processamento.
A maioria dos softwares é escrita em linguagens de programação de alto nível, como Python, Java, JavaScript, TypeScript, C#, Go, PHP, Kotlin, Ruby, Dart, R, Swift, entre outras. Essas linguagens são mais fáceis e eficientes para os programadores, pois estão mais próximas das linguagens naturais do que do código de máquina. Elas são traduzidas para a linguagem de máquina por meio de um compilador, um interpretador ou uma combinação dos dois.
Softwares também podem ser escritos em linguagens de nível mais baixo, como Assembly. Além disso, linguagens como C, C++ e Rust, embora geralmente classificadas como de médio ou alto nível, são frequentemente usadas para programação de baixo nível devido ao seu controle direto sobre o hardware e à proximidade com a linguagem de máquina. As linguagens assembly, por sua vez, possuem uma forte correspondência com as instruções da CPU e são traduzidas para a linguagem de máquina usando um assembler.
Este produto passa por várias etapas como: análise econômica, análise de requisitos, especificação, codificação, teste, documentação, Treinamento, manutenção e implantação nos ambientes.
Para fins contabilísticos e financeiros, o software é considerado um bem de capital.",QA
"Slot é um termo em inglês para designar ranhura, fenda, cone","Slot é um termo em inglês para designar ranhura, fenda, conector, encaixe ou espaço. Sua função é ligar os periféricos ao barramento e suas",Cloud/Infra
"Kit de desenvolvimento de software, também conhecido como So","Kit de desenvolvimento de software, também conhecido como Software development kit, SDK ou ""devkit"", é tipicamente um conjunto de ferramentas de desenvolvimento de software que permite a criação de aplicativos para um certo pacote de software, framework, plataforma de hardware, sistema de computador, console de videogame, sistema operacional, ou plataforma de desenvolvimento similar. Para criar aplicativos, deve-se utilizar um kit de desenvolvimento de software específico, sendo geralmente acompanhadas de um Ambiente de desenvolvimento integrado. Este conceito e amplamente utilizado e fundamental para profissionais da area.",Backend
"Em ciência da computação, programador, desenvolvedor, codifi","Em ciência da computação, programador, desenvolvedor, codificador ou engenheiro de software é alguém que escreve, desenvolve ou faz a manutenção de software em um grande sistema ou alguém que desenvolve software para uso em computadores pessoais.",QA
Chia é uma criptomoeda em que a mineração é baseada na quant,"Chia é uma criptomoeda em que a mineração é baseada na quantidade de espaço de armazenamento no disco rígido dedicado a ela, em vez de poder de processamento, como acontece com as criptomoedas de Prova de Trabalho como Bitcoin. A plataforma foi criada por uma empresa chamada Chia Network, que teve uma avaliação de 500 milhões de dólares em uma rodada de investimentos recente e afirma ter como objetivo um IPO antes do final de 2021.",Blockchain
A computação nativa em nuvem é uma abordagem no desenvolvime,"A computação nativa em nuvem é uma abordagem no desenvolvimento de software que utiliza a computação em nuvem para ""criar e executar aplicações escaláveis em ambientes modernos e dinâmicos, como nuvens públicas, privadas e híbridas "".   Essas tecnologias, como contêineres, microsserviços, computação sem servidor, processadores nativos para nuvem e infraestrutura imutável, implantadas por meio de código declarativo, são elementos comuns nesse estilo de arquitetura.   As tecnologias nativas em nuvem se concentram em minimizar a carga operacional dos usuários.  
Essas técnicas permitem sistemas com baixo acoplamento, que são resilientes, gerenciáveis e observáveis. Combinados com uma alta automação, eles permitem que os engenheiros façam alterações de alto impacto frequentemente e previsivelmente com o mínimo de esforço.
Frequentemente, os aplicativos nativos da nuvem são criados como um conjunto de microsserviços executados em contêineres compatíveis com a Open Container Initiative, como o Containerd, e podem ser orquestrados no Kubernetes e gerenciados e implantados usando fluxos de trabalho DevOps e Git CI  (embora haja uma grande quantidade de código aberto concorrente que oferece suporte ao desenvolvimento nativo para nuvem). A vantagem de usar contêineres é a capacidade de empacotar todo o software necessário para execução em um pacote executável. O contêiner é executado em um ambiente virtualizado, isolando o aplicativo de seu ambiente.",DevOps
A computação nativa em nuvem é uma abordagem no desenvolvime,"A computação nativa em nuvem é uma abordagem no desenvolvimento de software que utiliza a computação em nuvem para ""criar e executar aplicações escaláveis em ambientes modernos e dinâmicos, como nuvens públicas, privadas e híbridas "".   Essas tecnologias, como contêineres, microsserviços, computação sem servidor, processadores nativos para nuvem e infraestrutura imutável, implantadas por meio de código declarativo, são elementos comuns nesse estilo de arquitetura.   As tecnologias nativas em nuvem se concentram em minimizar a carga operacional dos usuários.  
Essas técnicas permitem sistemas com baixo acoplamento, que são resilientes, gerenciáveis e observáveis. Combinados com uma alta automação, eles permitem que os engenheiros façam alterações de alto impacto frequentemente e previsivelmente com o mínimo de esforço.
Frequentemente, os aplicativos nativos da nuvem são criados como um conjunto de microsserviços executados em contêineres compatíveis com a Open Container Initiative, como o Containerd, e podem ser orquestrados no Kubernetes e gerenciados e implantados usando fluxos de trabalho DevOps e Git CI  (embora haja uma grande quantidade de código aberto concorrente que oferece suporte ao desenvolvimento nativo para nuvem). A vantagem de usar contêineres é a capacidade de empacotar todo o software necessário para execução em um pacote executável. O contêiner é executado em um ambiente virtualizado, isolando o aplicativo de seu ambiente. Dominar este conhecimento diferencia profissionais em qualquer segmento do mercado.",Cloud/Infra
O aprendizado automático (português brasileiro) ou  a aprend,"O aprendizado automático (português brasileiro) ou a aprendizagem automática (português europeu) ou também aprendizado de máquina (português brasileiro) ou aprendizagem de máquina (português europeu) (em inglês: machine learning) é um subcampo da Engenharia e da ciência da computação que evoluiu do estudo de reconhecimento de padrões e da teoria do aprendizado computacional em inteligência artificial. Em 1959, Arthur Samuel definiu aprendizado de máquina como o ""campo de estudo que dá aos computadores a habilidade de aprender sem serem explicitamente programados""(livre tradução). O aprendizado automático explora o estudo e construção de algoritmos que podem aprender de seus erros e fazer previsões sobre dados. Tais algoritmos operam construindo um modelo a partir de inputs amostrais a fim de fazer previsões ou decisões guiadas pelos dados ao invés de simplesmente seguindo inflexíveis e estáticas instruções programadas. Enquanto que na inteligência artificial existem dois tipos de raciocínio (o indutivo, que extrai regras e padrões de grandes conjuntos de dados, e o dedutivo), o aprendizado de máquina só se preocupa com o indutivo. Algumas partes do aprendizado automático estão intimamente ligadas (e muitas vezes sobrepostas) à estatística computacional; uma disciplina que foca em como fazer previsões através do uso de computadores, com pesquisas focando nas propriedades dos métodos estatísticos e sua complexidade computacional. Ela tem fortes laços com a",Dados
Ethereum é uma plataforma descentralizada capaz de executar ,"Ethereum é uma plataforma descentralizada capaz de executar contratos inteligentes e aplicações descentralizadas usando a tecnologia blockchain. São aplicações que funcionam exatamente como programadas sem qualquer possibilidade de censura, fraude ou interferência de terceiros, isso porque o contrato é imutável. Ele possui uma máquina virtual descentralizada Turing completa, a Ethereum Virtual Machine (EVM), que pode executar scripts usando uma rede internacional de nós públicos. O Ethereum foi fundado por Vitalik Buterin em janeiro de 2014, e formalmente apresentado",Blockchain
"Edge computing (em português, computação de borda) é um mode","Edge computing (em português, computação de borda) é um modelo de computação distribuída que aproxima a computação e o armazenamento de dados das fontes de dados. De forma mais ampla, refere-se a qualquer design que empurre a computação fisicamente para mais perto de um usuário, a fim de reduzir a latência em comparação a quando uma aplicação é executada em um data center centralizado.
O termo começou a ser usado na década de 1990 para descrever redes de entrega de conteúdo (CDNs) — estas eram usadas para entregar conteúdo de sites e vídeos a partir de servidores localizados próximos aos usuários. No início dos anos 2000, esses sistemas expandiram seu escopo para hospedar outras aplicações, levando aos primeiros serviços de computação de borda. Esses serviços podiam realizar tarefas como localizar revendedores, gerenciar carrinhos de compras, coletar dados em tempo real e inserir anúncios.
A Internet das coisas (IoT), onde dispositivos estão conectados à Internet, é frequentemente associada à computação de borda.",DevOps
Gcov é uma ferramenta de análise de cobertura de código font,"Gcov é uma ferramenta de análise de cobertura de código fonte e de criação de perfil por instruções passo-a-passo. Gcov gera contagens exatas do número de vezes que cada instrução em um programa é executada e anota o código-fonte para adicionar instrumentação. Gcov vem como um utilitário padrão com o pacote GNU Compiler Collection (GCC).
O utilitário gcov fornece informações sobre a frequência com que um programa executa segmentos de código. Ele produz uma cópia do arquivo fonte, anotado com as frequências de execução. O utilitário gcov não produz quaisquer dados baseados em tempo, e só funciona em código compilado com o pacote GCC. O manual afirma que ele não é compatível com qualquer outro perfil ou mecanismo de cobertura de testes, mas ele funciona também com arquivos gerados pelo llvm. Este conceito e amplamente utilizado e fundamental para profissionais da area.",QA
"Em desenvolvimento de software, modelo cliente-servidor (em ","Em desenvolvimento de software, modelo cliente-servidor (em inglês client-server model) é um padrão de mensagem de aplicação distribuída que distribui as tarefas e cargas de trabalho entre os fornecedores de um recurso ou serviço, designados como servidores, e os requerentes dos serviços, designados como clientes. Geralmente os clientes e servidores comunicam através de uma rede de computadores em computadores distintos, mas tanto o cliente quanto o servidor podem residir no mesmo computador. Um servidor é um host que",Backend
"Uma placa de rede (também chamada adaptador de rede ou NIC, ","Uma placa de rede (também chamada adaptador de rede ou NIC, sigla de Network Interface Card, em inglês) é um dispositivo de hardware responsável pela comunicação de um computador em uma rede de computadores.
A placa de rede controla o envio e recebimento de dados de um computador conectado a uma rede, através de ondas eletromagnéticas (Wi-Fi), cabos metálicos ou cabos de fibra óptica. Cada arquitetura de rede pode exigir um tipo específico de placa de rede, como as redes em anel do tipo Token Ring e as redes Ethernet.
Além da arquitetura usada, as placas de rede à venda no mercado diferenciam-se também pela taxa de transmissão, cabos suportados e barramento utilizado (PCI, PCI Express, USB ou Thunderbolt (interface)). Com o avanço da padronização e da miniaturização de componentes eletrônicos, as placas de rede passaram a se tornar peça integrada da placa-mãe dos computadores mais modernos, algumas vezes soldadas diretamente ou conectadas através de um conector Mini-PCIe discreto. Alguns computadores modernos já saem de fábrica sem placa de rede cabeada, limitando-se à conexões sem fios. Dessa forma, placas de rede dedicadas, como as com conector PCI, tornaram-se um item restrito aos datacenters e servidores.
Quanto à taxa de transmissão, temos placas Ethernet variando de 10 Mbps a 10 Gbps (10000 Mbps). Placas Ethernet de 10 Mbps requerem cabos de par trançado de categoria 3 ou 5, ou então cabos coaxiais. Já para uma placa a partir de 100 Mbps, o requisito mínimo a nível de cabeamento são cabos de par trançado blindados nível 5. Placas compatíveis com o padrão InfiniBand suportam velocidades de até 200 Gbps e requerem um cabeamento especial de fibra óptica. 
Placas que trazem encaixes para mais de um tipo de cabo são chamadas placas combo. A existência de 2 ou 3 conectores serve apenas para assegurar a compatibilidade da placa com vários cabos de rede diferentes. Esta funcionalidade, porém, tornou-se obsoleta e é pouco vista em placas mais recentes, dada a ubiquidade do padrão RJ45 e as redes Ethernet.",Cloud/Infra
"Em desenvolvimento de software, modelo cliente-servidor (em ","Em desenvolvimento de software, modelo cliente-servidor (em inglês client-server model) é um padrão de mensagem de aplicação distribuída que distribui as tarefas e cargas de trabalho entre os fornecedores de um recurso ou serviço, designados como servidores, e os requerentes dos serviços, designados como clientes.
Geralmente os clientes e servidores comunicam através de uma rede de computadores em computadores distintos, mas tanto o cliente quanto o servidor podem residir no mesmo computador.
Um servidor é um host que está executando um ou mais serviços ou programas que compartilham recursos com os clientes. Um cliente não compartilha qualquer de seus recursos, mas solicita um conteúdo ou função do servidor. Os clientes iniciam sessões de comunicação com os servidores que aguardam requisições de entrada.
O modelo cliente-servidor foi desenvolvido na Xerox PARC durante os anos 70. Este modelo é actualmente o predominante nas redes informáticas. Email, a World Wide Web e redes de impressão são exemplos comuns deste modelo. Este conceito e amplamente utilizado e fundamental para profissionais da area.",Backend
